Ensemble_ID,Intensity,Intensity_Rank,Density,Density_Rank,Energy,Energy_Rank,Exp_Level,Exp_Rank,Avg_Count,Count_Rank,Avg_TPM,TPM_Rank
ENSMUSG00000022035,117.3425929249064,15727.0,0.0119519,5835.0,1.40246,6199.0,3777.192262591001,14906.0,0.596514375,10402.0,0.30023375,7684.0
ENSMUSG00000024487,127.61057754754319,12529.0,8.7e-05,16406.0,0.0111074,16443.0,5299.742383543092,11436.0,510.3125,851.5,23.53068125,1017.0
ENSMUSG00000018559,144.07250531469433,3746.0,0.023195,3900.0,3.34176,3735.0,8131.449078421794,2485.0,2.711090625,7574.0,0.6351058125,6047.0
ENSMUSG00000028716,120.84449819914335,14998.0,0.00113867,12434.0,0.137602,12595.0,5215.6336833651385,11680.0,0.514664375,10620.0,0.0821679375,10418.0
ENSMUSG00000036199,149.2958505357732,2365.0,0.098743,430.0,14.7419,499.0,10790.878932065838,389.0,4032.61625,81.0,373.86400000000003,74.0
ENSMUSG00000026974,126.62820915896256,12982.0,0.0334232,2879.0,4.23232,3106.0,4314.879028911048,13874.0,196.0844375,1650.0,21.54519375,1092.0
ENSMUSG00000026429,129.74556173176626,11437.0,0.00626595,7698.0,0.812976,7706.0,7218.743984858582,4581.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000022635,137.89021507801849,6545.0,0.00131583,12118.0,0.181439,11951.0,3992.865357827257,14538.0,15.75129125,4501.0,1.0639823875,4939.0
ENSMUSG00000038305,130.7283697566327,10881.0,0.00297169,9939.0,0.388484,9909.0,5664.668603001505,10190.0,0.5171543125,10613.0,0.33011477499999997,7477.0
ENSMUSG00000024346,125.95189759642952,13310.0,0.00875466,6737.0,1.10266,6847.0,3881.8101946431825,14732.0,1785.7806249999999,237.0,201.2309375,161.0
ENSMUSG00000030177,124.52820308050822,13865.0,0.00182271,11314.0,0.226979,11400.0,4638.773255194955,13188.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000017286,130.67178819672378,10918.0,0.034283,2817.0,4.47982,2944.0,6816.767884155104,5903.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000022678,125.7021959582695,13419.0,0.0217066,4081.0,2.72856,4267.0,4273.323571514609,13961.0,14.644438125,4598.0,2.6244012500000005,3459.0
ENSMUSG00000074656,144.22240856608397,3696.0,0.0506669,1815.0,7.3073,1793.0,7822.302831165258,3058.0,315.94901429375,1216.0,15.802613431875,1325.0
ENSMUSG00000028907,132.09228385166185,10107.0,0.0145382,5265.0,1.92038,5292.0,7608.707443403574,3544.0,39.112193749999996,3291.0,1.0231359374999998,5024.0
ENSMUSG00000037296,149.724745128526,2278.0,0.00178821,11364.0,0.26774,10975.0,7555.728740254461,3685.0,174.0048125,1750.0,43.09305625,636.0
ENSMUSG00000007415,142.32366463970166,4349.0,0.0264388,3530.0,3.76287,3395.0,7422.747565825931,4017.0,22.253421875,4037.0,1.9974403125,3846.0
ENSMUSG00000038525,130.7469998005279,10876.0,0.00573449,8000.0,0.749768,7973.0,6300.779889966345,7776.0,2.008653125,8178.0,0.569046375,6283.0
ENSMUSG00000036860,130.46310107251935,11040.0,0.00371934,9322.0,0.485237,9303.0,5333.947716210766,11325.0,20.773218750000005,4121.0,3.9289075000000007,2888.0
ENSMUSG00000020646,125.86075202599902,13346.0,0.000393051,14596.0,0.0494696,14707.0,6153.587136233109,8337.0,13.478790028144251,4728.0,0.5998243297561456,6178.0
ENSMUSG00000019718,142.4046502141546,4312.0,0.00141594,11929.0,0.201638,11702.0,5044.651250970634,12150.0,39.296350000000004,3285.0,6.276835625,2286.0
ENSMUSG00000066042,137.11494686752914,7014.0,0.0359803,2693.0,4.93343,2710.0,7937.852404890701,2846.0,2.888566875,7449.0,0.6780218125,5904.0
ENSMUSG00000015745,138.00209552528685,6482.0,0.0237872,3830.0,3.28268,3776.0,6766.796287161134,6101.0,0.339150625,11238.0,0.236156875,8237.0
ENSMUSG00000024528,112.27569879744962,16601.0,0.00574579,7994.0,0.645112,8416.0,2709.097967729845,16715.0,371.25,1079.0,29.23,859.0
ENSMUSG00000001305,129.80677270490355,11405.0,0.0192486,4433.0,2.49861,4532.0,6206.193105052721,8123.0,13.194873125,4758.0,0.41823868125,6971.0
ENSMUSG00000003444,150.95159357615762,2041.0,0.0786321,841.0,11.8697,841.0,11837.575434635915,184.0,661.375,696.0,60.13199375000001,475.0
ENSMUSG00000027981,127.05944445383565,12800.0,0.000563899,13942.0,0.0716488,14045.0,3448.1398099769794,15517.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000069520,140.27163056676198,5272.0,0.0416737,2273.0,5.84565,2271.0,8308.23025145419,2205.0,0.501465,10657.0,0.18022,8852.0
ENSMUSG00000026975,125.5402811900252,13477.0,0.00966632,6469.0,1.21351,6571.0,4670.665908257155,13106.0,0.9688874999999999,9589.0,0.2691831875,7934.0
ENSMUSG00000039449,136.46406490513405,7394.0,0.0536243,1679.0,7.31778,1788.0,7826.429246001511,3047.0,40.9036125,3249.0,13.617935625000001,1463.0
ENSMUSG00000057894,143.34175148108767,3987.0,0.0172279,4753.0,2.46948,4573.0,8169.281763909275,2426.0,59.882483125,2791.0,2.5274786875,3502.0
ENSMUSG00000027465,128.81418434061553,11919.0,0.00133583,12082.0,0.172073,12086.0,5007.146249546917,12270.0,0.47401000000000004,10748.0,0.1025655,10021.0
ENSMUSG00000029627,103.6748942305868,17211.0,7.48e-05,16502.0,0.00775802,16655.0,1950.5729115158256,17217.0,16.35135875,4452.0,0.7491678124999999,5672.0
ENSMUSG00000021276,123.05044387504206,14371.0,0.000854422,13106.0,0.105137,13247.0,3540.4350180658944,15357.0,1.783114375,8421.0,0.79629925,5528.0
ENSMUSG00000083012,130.41719048776108,11069.0,0.0154679,5083.0,2.01728,5149.0,6802.723986344902,5968.0,187.593791875,1686.0,9.0808646875,1853.0
ENSMUSG00000038510,164.01179717353065,621.0,0.111567,269.0,18.2984,246.0,12585.877500260276,102.0,0.488848125,10700.0,0.160808125,9113.0
ENSMUSG00000020608,130.72493296828463,10884.0,0.0148185,5204.0,1.93714,5270.0,7615.747025808572,3530.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000055760,162.66765135747892,711.0,0.00059868,13817.0,0.0973858,13398.0,8886.128469909794,1494.0,8.703436249999998,5424.0,1.7533161875,4074.0
ENSMUSG00000020134,124.01240736899665,14055.0,0.00197788,11084.0,0.245282,11217.0,4789.703463927112,12842.0,1.080571875,9371.0,0.03344425,11741.0
ENSMUSG00000073481,132.44741064485328,9871.0,1.66e-09,17251.0,2.2e-07,17251.0,3343.877241704548,15710.0,4.41853625,6644.0,0.14215969375,9334.0
ENSMUSG00000039178,137.96325504998313,6507.0,0.0082154,6916.0,1.13342,6779.0,5775.270251074923,9775.0,24.836595306250004,3870.0,5.45748916875,2460.0
ENSMUSG00000021373,132.18643966902792,10052.0,0.00779022,7060.0,1.02976,7035.0,6311.332797719891,7726.0,0.196133125,11935.0,0.158176875,9151.0
ENSMUSG00000044117,169.30851276315263,398.0,0.109599,292.0,18.556,227.0,10242.34741103277,578.0,108.20882499999999,2168.0,37.13882125,716.0
ENSMUSG00000059878,123.40411255713825,14262.0,2.72e-05,16914.5,0.00335135,16945.0,3314.353356723583,15757.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000008206,159.60924306876723,932.0,0.098759,429.0,15.7628,414.0,11460.146361548255,249.0,17.449145375,4361.0,2.6548273125,3448.0
ENSMUSG00000025204,154.05479394360563,1549.0,0.0712982,1029.0,10.9838,979.0,9551.458905017615,956.0,2.5642506249999997,7685.0,1.00811975,5053.0
ENSMUSG00000029270,137.95116565503486,6513.0,0.0255996,3617.0,3.53148,3601.0,7851.388851328994,3005.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000024208,128.5666190691789,12067.0,0.0288362,3284.0,3.70737,3443.0,4568.657261743321,13343.0,1.793623125,8413.0,0.740791875,5697.0
ENSMUSG00000024048,131.23973727422003,10582.0,0.000683719,13555.0,0.0897309,13560.0,5855.264843488565,9485.0,3.208081875,7268.0,1.22919175,4672.0
ENSMUSG00000021557,123.52800404061269,14223.0,0.00584263,7935.0,0.721729,8099.0,4372.191556762987,13749.0,18.6381,4266.0,0.65211405625,5986.0
ENSMUSG00000062981,137.1393881962747,7000.0,0.0414826,2290.0,5.6889,2324.0,7728.988495959732,3279.0,5.988771874999999,6081.0,0.19678338750000002,8645.0
ENSMUSG00000040759,141.99235739355095,4482.0,0.018228,4591.0,2.58824,4426.0,8604.847971594038,1799.0,76.80311250000001,2517.0,15.769973749999998,1326.0
ENSMUSG00000026260,157.2691167997366,1163.0,0.0896779,579.0,14.1035,559.0,9861.334764961939,772.0,6.032180625,6065.0,0.7142548750000001,5772.0
ENSMUSG00000031527,130.13144629036347,11214.0,0.000450654,14372.0,0.0586442,14402.0,6691.714364985822,6365.0,2.5408431250000003,7705.0,0.48970687500000004,6617.0
ENSMUSG00000107068,160.09312218937637,899.0,0.071142,1037.0,11.3894,909.0,9854.943878926735,776.0,792.7544999999999,583.0,63.6963875,447.0
ENSMUSG00000020801,122.37605311177545,14587.0,0.00143476,11886.0,0.17558,12021.0,4849.34930219808,12680.0,6.34754875,5950.0,1.0270751875000002,5013.0
ENSMUSG00000041841,140.31242224913586,5247.0,0.00743434,7192.0,1.04313,7003.0,8630.769563381758,1761.0,4.708141250000001,6523.0,1.4910631250000002,4333.0
ENSMUSG00000020056,133.27506619257647,9349.0,0.00655648,7579.0,0.873816,7510.0,5734.490229254916,9944.0,0.39342375,11034.0,0.108085625,9913.0
ENSMUSG00000020744,127.40371293987253,12620.0,0.0196173,4377.0,2.49932,4530.0,5954.370916116142,9103.0,93.73188749999997,2337.0,3.7240939374999997,2970.0
ENSMUSG00000021715,139.38181862458603,5718.0,0.0127243,5658.0,1.77353,5522.0,6838.928963631801,5822.0,5.359445093750001,6279.0,3.3449681375,3124.0
ENSMUSG00000007987,134.5538902886852,8584.0,0.0205266,4253.0,2.76192,4233.0,6501.565628296736,7023.0,0.6306075,10300.0,0.2209460625,8384.0
ENSMUSG00000025237,131.72642639874644,10302.0,0.0292518,3246.0,3.85323,3340.0,5196.247617866688,11741.0,4.051735625,6808.0,0.7119198124999999,5785.0
ENSMUSG00000021716,124.1823136139609,13990.0,0.00566042,8061.0,0.702924,8172.0,5615.286275386349,10364.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000025102,111.11848073115301,16752.0,0.000792388,13261.0,0.0880486,13601.0,2554.9392361273435,16889.0,76.31604375000002,2524.0,24.646500000000003,982.0
ENSMUSG00000049957,110.86789644642144,16782.0,0.00157981,11674.0,0.17515,12030.0,3109.7589810893473,16121.0,0.7308950000000001,10080.0,0.37745249999999997,7178.0
ENSMUSG00000026698,134.99873958774825,8296.0,0.004739,8572.0,0.63976,8436.0,6262.301574663982,7904.0,0.13433525000000002,12310.0,0.052379999999999996,11160.0
ENSMUSG00000021700,158.97631468844762,987.0,0.104593,352.0,16.6277,358.0,10298.700700708767,560.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000048379,123.64455090895041,14176.0,0.000573618,13907.0,0.0709248,14070.0,4852.0029005096185,12673.0,3.4989414374999996,7109.0,1.1093224312499999,4872.0
ENSMUSG00000043384,187.0909038448856,59.0,0.187508,2.0,35.0811,2.0,15910.943698575238,3.0,4059.463125,80.0,83.86124999999998,356.0
ENSMUSG00000028556,148.535183372094,2531.0,0.000212367,15521.0,0.031544,15390.0,6009.5021473095585,8886.0,0.39269125000000005,11039.0,0.011661725,12642.0
ENSMUSG00000047126,149.69601007759397,2282.0,0.088351,611.0,13.2257,652.0,9985.441778998202,689.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000028597,134.81968560567142,8409.0,0.000220346,15472.0,0.029707,15454.0,5032.402937166592,12191.0,0.08973875,12656.0,0.07585375,10551.0
ENSMUSG00000043542,138.9859011381009,5921.0,0.00701452,7367.0,0.974922,7178.0,8773.820879585568,1602.0,0.1271225,12361.0,0.066325625,10791.0
ENSMUSG00000020072,130.56630573989986,10982.0,0.000400914,14565.0,0.0523458,14606.0,4481.243118808345,13539.0,0.46083106249999994,10787.0,0.068952875,10720.0
ENSMUSG00000030612,124.71656113705714,13796.0,0.0045043,8733.0,0.56176,8849.0,5034.223602028376,12183.0,0.47152625000000004,10760.0,0.08000062499999999,10461.0
ENSMUSG00000006490,134.97555850181536,8314.0,0.000575345,13898.0,0.0776577,13876.0,5891.854084300083,9350.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000053916,128.52097009978846,12087.0,0.00258863,10326.0,0.332693,10333.0,4790.020407918625,12841.0,2.2043487500000003,7983.0,1.10769625,4875.0
ENSMUSG00000041605,151.10154403346638,2008.0,7.5e-05,16500.5,0.0113399,16433.0,4574.783124493144,13332.0,0.048418724999999996,13116.0,0.020116699999999998,12239.0
ENSMUSG00000028451,132.85219805882392,9617.0,0.00241599,10529.0,0.32097,10459.0,6000.050278384783,8935.0,0.37928125,11080.0,0.0510411875,11188.0
ENSMUSG00000041009,139.3794426383969,5720.0,0.00053213,14058.0,0.0741683,13968.0,5408.185299815256,11081.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000078593,137.8215880973039,6593.0,0.00334814,9626.0,0.461446,9450.0,7352.859225825556,4204.0,0.0625,12972.0,0.0304179375,11825.0
ENSMUSG00000027327,141.003575044183,4929.0,0.0632669,1319.0,8.92086,1388.0,6392.3508629396665,7426.0,23.684050000000003,3946.0,15.04441875,1370.0
ENSMUSG00000024233,115.11155138254801,16137.0,0.00101878,12696.0,0.117273,12991.0,3641.14151648316,15174.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000003341,123.64479616640735,14175.0,0.00032873,14882.0,0.0406458,15006.0,4719.8424781470885,12999.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000020180,132.36876697923057,9928.0,0.0140526,5383.0,1.86013,5370.0,6690.598198287251,6371.0,343.85393750000003,1147.0,138.96161875,227.0
ENSMUSG00000037885,138.4706026052781,6217.0,0.0334473,2876.0,4.63147,2863.0,7835.8119548033155,3029.0,94.19359999999999,2331.0,1.7289499375,4103.0
ENSMUSG00000040456,126.73187288534841,12932.0,0.00133549,12083.0,0.169249,12129.0,5750.349549295381,9880.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000027498,136.46968519606543,7389.0,0.000839547,13145.0,0.114572,13046.0,5944.484640608121,9134.0,354.84818750000005,1119.0,10.71085875,1681.0
ENSMUSG00000020696,161.71608429887786,771.0,0.000854824,13104.0,0.138238,12586.0,6931.181187348353,5502.0,98.33246875000002,2276.0,2.833594125,3354.0
ENSMUSG00000032900,140.32363965568655,5239.0,0.000718149,13448.0,0.100773,13323.0,6667.886122749672,6446.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000028523,171.82532290114258,313.0,0.000126768,16098.0,0.0217821,15840.0,6861.2285406706,5748.0,16.94874875,4404.0,1.098621875,4887.0
ENSMUSG00000020064,135.77145459312516,7817.0,0.00275681,10144.0,0.374296,10008.0,7818.060371634658,3065.0,5.818323750000001,6124.0,1.1725493124999997,4777.0
ENSMUSG00000027355,127.1565534854054,12755.0,0.00360072,9416.0,0.457854,9474.0,6283.647999276059,7832.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000020286,149.61288090820466,2302.0,0.000158843,15845.0,0.023765,15741.0,5918.83773008805,9247.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000048875,138.91237477070692,5968.0,0.000211646,15527.0,0.0294002,15470.0,6832.357188477714,5843.0,0.9375,9651.5,0.111545625,9850.0
ENSMUSG00000004821,143.1615448632987,4043.0,0.000199763,15601.0,0.0285984,15516.0,4857.318331034067,12661.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000022974,135.45153124888589,7996.0,0.00932685,6559.0,1.26334,6461.0,7433.002654174001,3979.0,33.977049375,3442.0,2.7518429999999996,3389.0
ENSMUSG00000030407,113.15645910108107,16465.0,0.0128427,5634.0,1.45323,6094.0,3296.4030742650857,15802.0,4.07211,6796.0,0.19387954375,8680.0
ENSMUSG00000030386,126.28748562894197,13147.0,0.000167713,15792.0,0.0211801,15872.0,4316.2656223434415,13869.0,17.148423128125,4394.0,0.8079164770625,5509.0
ENSMUSG00000019837,137.80666147622603,6604.0,0.0354761,2737.0,4.88884,2733.0,9743.464410781693,838.0,5.3228425,6294.0,1.9514041249999998,3884.0
ENSMUSG00000029882,136.96703970033988,7097.0,0.00421032,8933.0,0.576675,8758.0,6937.522149709891,5482.0,0.6875,10180.0,0.03557991875,11676.0
ENSMUSG00000053062,121.18146214099217,14916.0,0.0171996,4760.0,2.08427,5044.0,3302.869150382356,15787.0,11.829553977449999,4944.0,2.419726326015625,3571.0
ENSMUSG00000030674,135.09927766641323,8222.0,0.00189688,11211.0,0.256267,11093.0,8010.622812016664,2717.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000031755,150.64056675448617,2114.0,0.0739564,959.0,11.1409,950.0,10145.793818584929,628.0,2.6050856249999996,7652.0,0.7541515000000001,5653.0
ENSMUSG00000054499,127.14998092539102,12758.0,0.00179276,11358.0,0.227949,11391.0,5192.628653388053,11750.0,182.7315,1702.0,10.79540875,1673.0
ENSMUSG00000022109,146.1269523816631,3152.0,0.0159669,5000.0,2.33319,4734.0,10172.238325083215,608.0,14.611425625,4601.0,0.7249693125,5743.0
ENSMUSG00000026918,122.89894210469102,14424.0,0.00632774,7674.0,0.777673,7867.0,4640.014881382638,13186.0,2.999925,7382.0,0.0531983125,11133.0
ENSMUSG00000024726,127.25914626954861,12694.0,0.0103915,6248.0,1.32241,6331.0,5416.935828070818,11047.0,221.63150000000002,1546.0,11.581378125,1601.0
ENSMUSG00000037316,112.07973712754011,16629.0,0.00720588,7284.0,0.807633,7732.0,3458.71104108749,15498.0,5.10989,6371.0,0.21836571249999998,8413.0
ENSMUSG00000026111,135.17556617494287,8165.0,0.0114324,5963.0,1.54538,5904.0,6209.054835515103,8105.0,23.91058125,3934.0,4.723550625,2644.0
ENSMUSG00000027637,132.04036385487245,10140.0,0.00231048,10661.0,0.305077,10600.0,5551.690507877697,10576.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000023571,139.32567220796608,5740.0,0.0208484,4207.0,2.90472,4101.0,7016.373340148726,5220.0,3.6889899999999995,6996.0,1.5625556250000001,4260.0
ENSMUSG00000038046,121.55380976975562,14814.0,0.00749399,7169.0,0.910927,7381.0,4321.75585983179,13858.0,0.3007925,11427.0,0.064703125,10825.0
ENSMUSG00000031198,141.6868414915944,4597.0,0.0329009,2921.0,4.66163,2848.0,8647.973916569916,1733.0,28.135925,3686.0,21.846675,1080.0
ENSMUSG00000062822,138.21555945112735,6355.0,0.0294074,3220.0,4.06458,3216.0,6856.911661529837,5762.0,12.729475,4815.0,0.38773987499999996,7133.0
ENSMUSG00000046668,134.4976412376606,8638.0,0.0286814,3294.0,3.85757,3337.0,8237.036771920652,2329.0,1794.0625,234.0,85.3439125,353.0
ENSMUSG00000029616,163.2689978247808,668.0,0.120274,183.0,19.637,188.0,12073.66954710924,152.0,158.82919375,1821.0,28.153256250000002,890.0
ENSMUSG00000032042,108.42108019563744,17014.0,0.00132819,12092.0,0.144004,12507.0,2450.6203438958523,16987.0,3.2818187500000002,7222.0,0.6373046250000001,6037.0
ENSMUSG00000021493,153.3961897536016,1643.0,0.0334125,2880.0,5.12534,2618.0,10580.430608898821,453.0,0.311149375,11382.0,0.173966875,8928.0
ENSMUSG00000038709,151.93852131185005,1874.0,0.000358754,14734.0,0.0545086,14544.0,6829.111069156294,5855.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000019890,168.3342787452493,430.0,0.0141057,5369.0,2.37448,4691.0,7820.534944006751,3061.0,199.25,1640.0,18.85073,1187.0
ENSMUSG00000116362,139.50999665462584,5655.0,2.72e-05,16914.5,0.00379163,16918.0,6002.811147454383,8921.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000079093,126.84633235798607,12894.0,0.00445061,8766.0,0.564543,8832.0,4558.055896719196,13372.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000038916,133.12117735992683,9434.0,0.0500891,1841.0,6.66789,1995.0,6911.574433252973,5586.0,298.65874999999994,1260.0,60.3369125,472.0
ENSMUSG00000027668,132.08119269265765,10114.0,0.00475072,8566.0,0.627481,8505.0,5065.7490269942555,12083.0,8.0699375e-10,13425.0,1.06925e-09,13408.0
ENSMUSG00000033436,151.03637001143238,2022.0,0.0546367,1637.0,8.25215,1549.0,10050.795787529074,660.0,14.043574999999997,4672.0,0.386065625,7145.0
ENSMUSG00000030871,131.54975026837312,10395.0,0.000505015,14154.0,0.0664344,14194.0,5254.251890612919,11572.0,63.22733062500001,2719.0,3.3107551875000003,3144.0
ENSMUSG00000015757,127.62328753353452,12519.0,0.000428713,14449.0,0.0547137,14530.0,4960.908898796402,12386.0,0.383840625,11066.0,0.067846875,10741.0
ENSMUSG00000036242,147.57181639134834,2754.0,0.0283134,3336.0,4.17826,3138.0,7862.216414748805,2983.0,0.8023815000000001,9930.0,0.20745400000000003,8536.0
ENSMUSG00000030759,134.4613409093047,8658.0,0.0506644,1816.0,6.81243,1945.0,4853.644977085602,12671.0,650.814125,704.0,17.030651875,1262.0
ENSMUSG00000012117,146.86403961213122,2950.0,0.0747475,945.0,10.9777,981.0,9557.456836632946,948.0,0.44290375,10843.0,0.156020625,9181.0
ENSMUSG00000006154,112.4516897958157,16576.0,0.00605865,7800.0,0.681306,8258.0,3378.2106050003013,15645.0,0.47254455931250006,10755.0,0.08877577152499999,10285.0
ENSMUSG00000026489,132.7867021951529,9659.0,0.00518533,8308.0,0.688543,8229.0,5689.737865425839,10107.0,6.738319631918588,5843.0,0.17725068351716525,8891.0
ENSMUSG00000028234,132.59734835177906,9774.0,0.00279407,10104.0,0.370486,10040.0,5918.7393886729305,9248.0,15.146056249999999,4556.0,4.960176875,2579.0
ENSMUSG00000038736,118.36477921752478,15531.0,0.0148064,5206.0,1.75256,5556.0,3871.213672020749,14746.0,0.8694806249999999,9788.0,0.043532825,11417.0
ENSMUSG00000020434,130.9671009052771,10753.0,0.0118036,5884.0,1.54588,5902.0,7736.797092189797,3265.0,2.5,7742.0,0.1083242375,9910.0
ENSMUSG00000025176,126.56516149109015,13014.0,0.000649676,13660.0,0.0822262,13765.0,5418.581760725704,11041.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000021578,131.17384783616978,10634.0,0.0175977,4701.0,2.30835,4761.0,5753.382761730526,9863.0,180.66475624999998,1715.0,31.65325,817.0
ENSMUSG00000022237,139.7078520145115,5560.0,0.00667337,7514.0,0.93232,7311.0,9371.530975846708,1093.0,1.22677875,9110.0,0.265340875,7966.0
ENSMUSG00000027828,124.5283286179182,13864.0,0.00420516,8938.0,0.523661,9082.0,5086.608789661408,12043.0,7.151703125,5748.0,0.5628899375,6299.0
ENSMUSG00000019470,134.9757692623608,8313.0,0.0406798,2338.0,5.49079,2437.0,7416.918359893945,4025.0,0.7697700000000001,9985.0,0.1022930625,10028.0
ENSMUSG00000024234,136.8248440256055,7178.0,0.00396192,9130.0,0.542089,8982.0,7010.969519170144,5235.0,658.75,700.0,26.374900000000004,942.0
ENSMUSG00000052605,135.83972917481424,7770.0,0.0131164,5584.0,1.78173,5504.0,6558.132560808115,6825.0,0.308199875,11393.0,0.27709818750000004,7861.0
ENSMUSG00000056666,139.01487499050967,5909.0,0.0102015,6309.0,1.41816,6171.0,7156.061645156879,4766.0,1.297741875,9011.0,0.6644901249999999,5948.0
ENSMUSG00000031812,146.83753068419858,2957.0,0.0941463,494.0,13.8242,583.0,9430.24092431738,1050.0,5.20141875,6345.0,0.989776875,5084.0
ENSMUSG00000026309,131.7970252640369,10247.0,0.0154737,5081.0,2.03939,5116.0,6093.228028087365,8555.0,3.8803206249999995,6886.0,0.8540419375,5388.0
ENSMUSG00000110961,125.14641419655516,13621.0,0.0237148,3836.0,2.96783,4033.0,4377.256628748713,13741.0,552.875,800.0,50.29700625000001,559.0
ENSMUSG00000047067,127.63964635344331,12507.0,0.00912651,6627.0,1.1649,6708.0,6420.298381082667,7327.0,1186.0625,381.0,105.51633125000001,294.0
ENSMUSG00000026748,145.9283252164752,3217.0,0.00836345,6860.0,1.22047,6557.0,6550.931065342352,6852.0,4.662915075,6541.0,0.4906631581875,6613.0
ENSMUSG00000041957,147.2157638113371,2851.0,0.000634816,13700.0,0.0934549,13476.0,5062.272750956013,12094.0,21.25,4085.5,0.7557114375,5649.0
ENSMUSG00000024259,129.60409565686,11533.0,0.0046607,8628.0,0.604046,8617.0,5073.8494544781925,12062.0,2324.8687500000005,177.0,55.2884625,513.0
ENSMUSG00000019975,137.33987850842541,6883.0,0.0126709,5668.0,1.74022,5580.0,8485.229936993486,1960.0,21.138907062500003,4091.0,3.3869342437500003,3104.0
ENSMUSG00000036782,123.66461995899215,14171.0,0.00142169,11915.0,0.175813,12015.0,4702.85457277579,13037.0,273.29718625,1349.0,9.654823976874997,1786.0
ENSMUSG00000030304,146.38378319525688,3092.0,0.008238,6902.0,1.20591,6593.0,6325.297700279589,7664.0,1.150165,9249.0,0.20820500000000003,8530.0
ENSMUSG00000024816,130.850472274445,10810.0,0.000360689,14725.0,0.0471964,14770.0,5043.957949337051,12151.0,22.22579375,4038.0,4.0392921875,2856.0
ENSMUSG00000001576,142.8809538672826,4152.0,0.0803671,795.0,11.4829,895.0,8390.93979916449,2089.0,2.865199375,7463.0,0.7238725000000001,5746.0
ENSMUSG00000026516,120.21750210871497,15133.0,0.00856739,6797.0,1.02995,7034.0,2173.1609299886954,17143.0,6.3320243750000005,5956.0,0.26072588750000003,8012.0
ENSMUSG00000028223,136.8296456623012,7171.0,0.00523386,8286.0,0.716148,8127.0,5504.186458648651,10745.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000021671,134.10945630719542,8860.0,0.00935339,6548.0,1.25437,6481.0,6245.794753189045,7975.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000095463,138.96572505872172,5932.0,0.0173577,4737.0,2.41213,4648.0,6710.686951152337,6294.0,354.0188124999999,1120.0,21.11023625,1101.0
ENSMUSG00000002129,151.25548109539173,1976.0,0.0768111,882.0,11.618,876.0,8238.458713055044,2326.0,2.636516875,7626.0,0.207421875,8537.0
ENSMUSG00000009030,124.96795394690842,13693.0,0.0120649,5807.0,1.50772,5968.0,4149.957460631901,14236.0,10.698705,5101.0,2.15337125,3738.0
ENSMUSG00000022008,119.44272226453865,15285.0,0.00578075,7977.0,0.690468,8220.0,3252.024905024774,15880.0,337.0215,1165.0,6.414594375000001,2261.0
ENSMUSG00000003948,135.14735101848902,8192.0,0.0210755,4175.0,2.8483,4160.0,6440.472618115551,7246.0,676.8083750000001,677.0,27.394237500000003,909.0
ENSMUSG00000032540,140.1773171779402,5324.0,0.00205878,10981.0,0.288595,10781.0,6592.661574208304,6698.0,0.04193246875,13136.0,0.00941508875,12751.0
ENSMUSG00000024254,158.47032256155885,1039.0,0.000726684,13435.0,0.115158,13034.0,8027.7298860785895,2684.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000063808,128.08920847143418,12297.0,0.00363608,9387.0,0.465742,9427.0,5316.604276684643,11394.0,1.1281478763125,9288.0,0.19743303674999998,8639.0
ENSMUSG00000027601,121.91981179746892,14705.0,3.15e-05,16879.0,0.00384217,16912.0,3871.431044880233,14744.0,2.169933125,8022.0,0.3778875,7176.0
ENSMUSG00000010122,134.50871082900466,8632.0,4.79e-05,16738.0,0.00643754,16748.0,2814.4675602550224,16573.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000022765,133.2616425587738,9354.0,0.0236675,3847.0,3.15397,3882.0,5897.920848539887,9326.0,248.87425,1426.0,7.773148750000001,2019.0
