id,section_data_set_id,structure_id,sum_pixels,sum_expressing_pixels,sum_pixel_intensity,sum_expressing_pixel_intensity,expression_density,expression_energy,voxel_energy_mean,voxel_energy_cv,entrez_id
409134715,68444720,674,34969,0.010388,1205830,1.28697,2.97063e-07,3.68032e-05,0,0,11484
457356458,77371803,674,69938,1149.47,2101500,146004,0.0164355,2.08763,2.08763,0.0898902,11484
458268373,77793157,674,67245.2,2183.12,2681800,309526,0.0324651,4.60295,4.5886,0.110383,11484
428615730,70528192,674,31870.9,0.000381599,1225880,0.0524062,1.19733e-08,1.64433e-06,0,0,11486
418874502,69514738,674,34777.6,284.279,1885540,36346.6,0.00817422,1.04512,0,0,11487
422958976,69837407,674,69938,5900.69,4561120,875985,0.0843703,12.5252,12.5252,0.0471585,11488
431924064,70795304,674,18054.2,2.70708,920507,328.769,0.000149942,0.0182101,0,0,11488
455774649,75988236,674,34784.6,33.1998,829546,3819.91,0.000954438,0.109816,0,0,11489
403658754,392924,674,34969,3202.9,2669620,482778,0.0915926,13.8059,0,0,11490
455740199,75988237,674,34969,98.6185,981716,11045.6,0.00282017,0.315868,0,0,11491
437388865,71495632,674,66594.6,153.669,2800800,22441.5,0.00230753,0.336986,0.342174,0.427145,11492
447731932,74272054,674,69938,5.45909,2573370,672.465,7.80561e-05,0.00961517,0.00961517,0.117457,11492
418886632,69514762,674,34969,8.95923,1304760,1182.12,0.000256205,0.0338049,0,0,11495
455263014,75860980,674,33343.4,328.392,1320460,37147.8,0.00984877,1.1141,0,0,11497
418881586,69514774,674,69715,278.557,2759550,35465.2,0.00399566,0.508716,0.507789,1.04613,11498
455771577,75988238,674,34969,148.246,1027070,19710.6,0.00423935,0.563658,0,0,11499
456179871,76003378,674,34969,215.173,1296900,25218.2,0.00615324,0.721158,0,0,11500
409497644,68498992,674,34887.2,0,1622030,0,0,0,0,0,11501
456180446,76003388,674,34904.9,774.678,1270390,91730.4,0.0221939,2.62801,0,0,11502
398034823,69,674,69938,65.4035,2268190,7584.31,0.000935164,0.108443,0.108443,0.566486,11504
398034882,70,674,7704.67,0.488128,183903,54.8843,6.33548e-05,0.00712352,0,0,11504
398264330,81,674,69938,229.932,1537470,25009.9,0.00328765,0.357601,0.357601,0.429036,11512
398301379,82,674,34969,118.775,879405,13078.1,0.00339657,0.373991,0,0,11512
401304652,2017,674,69938,166.362,2629180,18839.7,0.00237871,0.269377,0.269377,0.450835,11513
401320175,2018,674,34969,27.1295,1154270,3367.56,0.000775815,0.0963012,0,0,11513
459194323,79488953,674,69938,575.802,1858670,67837.6,0.00823304,0.969967,0.969967,0.0120675,11513
449514873,74514237,674,34969,392.254,1388370,51832.8,0.0112172,1.48225,0,0,11514
457148851,77280540,674,69938,630.658,1834630,78806.4,0.00901739,1.1268,1.1268,0.121695,11514
398297888,84,674,33618.6,380.483,831346,44074.4,0.0113176,1.31101,0,0,11515
398301823,83,674,69938,122.225,1454930,13621.9,0.00174762,0.194771,0.194771,0.364347,11515
140136639,100082288,674,16389.3,109.143,661280,18512.4,0.00665943,1.12954,0,0,11516
143950124,100084774,674,69891.8,1582.16,2622270,298377,0.0226373,4.26913,4.26753,0.80197,11516
428386742,70523740,674,34969,766.355,1528510,127903,0.0219153,3.65762,0,0,11516
449287893,74511882,674,69938,5727.55,4071860,1112130,0.0818947,15.9017,15.9017,0.0602047,11516
140587028,100082823,674,34969,1817.08,2467380,325829,0.0519625,9.31764,0,0,11517
416497336,69236777,674,68715.9,2539.49,4263230,407608,0.0369564,5.93179,5.90378,0.377246,11517
452716581,74988667,674,69938,6714.3,3530060,940729,0.0960036,13.4509,13.4509,0.103861,11517
410274740,68631935,674,69938,3223.04,3058630,440914,0.0460842,6.30435,6.30435,0.0869441,11518
425476143,70230801,674,34969,4823.11,2435410,846298,0.137925,24.2014,0,0,11519
455811393,75988239,674,34969,311.847,1158580,37668.5,0.00891781,1.0772,0,0,11520
408398662,68341519,674,38342,9.35679,1077920,1311.31,0.000244035,0.0342003,0,0,11522
411759951,68745384,674,31657.9,3.98883,1106490,539.676,0.000125998,0.0170471,0,0,11529
455741253,75988241,674,34969,1076.44,2044640,146196,0.0307827,4.18073,0,0,11532
432898133,70928196,674,69938,1991.62,4147310,289315,0.028477,4.13674,4.13674,0.0335616,11534
411175122,68667655,674,69938,46.7651,2209280,5827.51,0.000668665,0.083324,0.083324,0.0331902,11535
451794046,74819251,674,69938,122.476,2513380,15878.4,0.00175121,0.227035,0.227035,0.313001,11535
416498594,69236783,674,53866.1,97.3233,2424000,13179.7,0.00180676,0.244675,0.234873,0.197807,11536
439883192,71764745,674,32703.5,38.4841,2222380,5167.04,0.00117676,0.157997,0,0,11537
432694521,70919764,674,34969,292.772,1939610,39179.3,0.00837233,1.1204,0,0,11538
187742368,75931316,674,34969,89.5997,897448,10662.7,0.00256226,0.304918,0,0,11539
187747844,75931188,674,34969,60.0165,761223,6373.9,0.00171628,0.182273,0,0,11539
187773658,75931347,674,34969,33.1067,766327,3718.53,0.000946746,0.106338,0,0,11539
187775304,75931353,674,33396.8,76.283,900462,9157,0.00228414,0.274188,0,0,11539
187786039,75931323,674,34969,30.8664,729897,3265.7,0.000882678,0.0933883,0,0,11539
259316956,78000746,674,34791.3,10.7978,551705,1027.02,0.000310358,0.0295195,0,0,11539
259317389,78001135,674,34890.5,137.93,943325,17628.6,0.00395321,0.505256,0,0,11539
259343880,78001183,674,34969,68.8574,1225670,8414.99,0.0019691,0.240641,0,0,11539
259350658,78001147,674,34969,9.60234,810262,982.162,0.000274596,0.0280866,0,0,11539
259373413,78001243,674,25519.6,5.54927,877031,643.467,0.000217452,0.0252147,0,0,11539
259385646,78001207,674,34969,38.199,796206,4017.4,0.00109237,0.114885,0,0,11539
259400179,78001219,674,26196.8,21.9269,685511,2393.6,0.000837005,0.0913699,0,0,11539
259417530,78001303,674,34968.9,32.3274,1086660,5367.72,0.000924463,0.1535,0,0,11539
259421448,78001315,674,34969,8.15337,1029000,901.413,0.00023316,0.0257775,0,0,11539
259448367,78001339,674,34969,34.5463,878359,4208.99,0.000987913,0.120363,0,0,11539
443549190,73496905,674,29120.7,246.118,1274970,33940.7,0.00845164,1.16552,0,0,11539
140052700,100081903,674,69938,26.3449,2413120,3819.94,0.00037669,0.0546189,0.0546189,0.924885,11540
143878810,100084678,674,33960.5,0.98364,551202,134.457,2.89643e-05,0.00395923,0,0,11540
423437777,69855739,674,34969,51.8106,1319110,6546.5,0.00148162,0.187209,0,0,11540
432282913,70813257,674,67736.1,63.8002,3724450,9131.07,0.000941893,0.134804,0.136498,0.540054,11540
442216462,72109410,674,63963.4,60.8475,2853290,8753.23,0.000951285,0.136847,0.137175,0.649208,11540
423438012,69855773,674,14546,117.53,927224,15798,0.00807987,1.08607,0,0,11541
416498370,69236801,674,69938,29.232,3366490,3742.4,0.00041797,0.0535102,0.0535102,0.726657,11542
454982012,75828188,674,33767,434.709,1245000,51339.9,0.0128738,1.52041,0,0,11542
438179426,71608214,674,34969,4399.45,2774800,720849,0.12581,20.6139,0,0,11544
427661469,70429154,674,34969,616.636,1869740,85749.9,0.0176338,2.45217,0,0,11545
422922021,69835612,674,34969,0.817805,1774880,116.135,2.33866e-05,0.00332108,0,0,11546
434052441,71152437,674,34969,251.459,2093930,33917.7,0.0071909,0.969937,0,0,11549
447960984,74277700,674,34969,82.5573,1572240,11546.9,0.00236087,0.330204,0,0,11549
