id,section_data_set_id,structure_id,sum_pixels,sum_expressing_pixels,sum_pixel_intensity,sum_expressing_pixel_intensity,expression_density,expression_energy,voxel_energy_mean,voxel_energy_cv,entrez_id
418882487,69514678,666,69938,4.22305,2968820,538.88,6.03828e-05,0.00770511,0.00770511,0.391815,11451
398017387,60,666,139876,9621.66,5185050,1371460,0.068787,9.80479,9.80479,0.144946,11459
398018659,61,666,139876,19589.5,7014670,2990260,0.140049,21.3779,21.3779,0.0496181,11459
419047078,69514684,666,69938,9236.86,6209320,1545310,0.132072,22.0954,22.0954,0.106659,11461
452349194,74881516,666,139876,25279.8,9771370,4281040,0.18073,30.606,30.6059,0.0937359,11461
460787068,81600126,666,139876,23599.7,9104840,3893300,0.168719,27.834,27.834,0.114885,11461
398027770,62,666,69938,8875.82,2893060,1257720,0.12691,17.9833,17.9833,0.0319487,11464
398033808,63,666,139876,15439.3,5588160,2158290,0.110378,15.43,15.43,0.0216231,11464
405809359,67792203,666,139876,12237,8036460,1998240,0.0874845,14.2858,14.2858,0.332926,11465
458063896,77620463,666,69938,7119.42,3556230,1070130,0.101796,15.3012,15.3012,0.14224,11468
418878288,69514690,666,69938,0.0658752,2123580,8.95992,9.41908e-07,0.000128112,0.000128112,0.871133,11471
430875029,70724523,666,139876,203.56,4002350,26259.8,0.00145529,0.187736,0.187736,0.634563,11472
418881545,69514696,666,139876,2284.39,6596590,308150,0.0163315,2.20303,2.20303,0.794672,11474
411332984,68743877,666,139876,16772.7,10000700,2650820,0.119911,18.9512,18.9512,0.184948,11475
435146535,71213256,666,70937.4,8.26067,3224740,1214.8,0.00011645,0.0171249,0.0275577,0.227515,11475
440902587,71919092,666,69938,5464.89,5486130,932033,0.0781391,13.3266,13.3266,0.110166,11475
418878280,69514714,666,139876,978.706,6412620,123651,0.00699696,0.884006,0.884006,0.322964,11477
419048445,69514720,666,119579,1552.6,6120730,195676,0.0129838,1.63637,1.68573,0.281288,11479
449041890,74509464,666,137402,826.76,8488720,112471,0.00601708,0.81855,0.824283,0.513876,11480
418878448,69514732,666,139876,29.1842,5795240,3635.66,0.000208644,0.025992,0.025992,1.17941,11481
457516982,77454605,666,69938,706.964,2155460,91802.2,0.0101084,1.31262,1.31262,0.121166,11482
459154065,79488929,666,108120,890.127,3250960,101944,0.00823274,0.942874,0.970507,0.28996,11482
409134639,68444720,666,139876,16.557,4313570,2025.31,0.000118369,0.0144794,0.0144794,0.737748,11484
457356387,77371803,666,139876,1014.46,3274970,123626,0.00725258,0.883828,0.883828,0.445743,11484
458268290,77793157,666,139876,3000.1,5119550,432308,0.0214483,3.09065,3.09065,0.223028,11484
428615357,70528192,666,69938,0.359617,1507380,49.3874,5.14194e-06,0.00070616,0.00070616,0.120018,11486
418874399,69514738,666,75339.8,661.077,3881540,86647.6,0.00877461,1.15009,0.674048,0.2624,11487
422958900,69837407,666,139876,6042,7988250,945249,0.0431954,6.75776,6.75776,0.31654,11488
431923991,70795304,666,139622,7.46812,6730390,884.691,5.34882e-05,0.00633634,0.00634598,0.964946,11488
455774545,75988236,666,69938,150.351,1538750,17552.5,0.00214977,0.250973,0.250973,0.444137,11489
403658671,392924,666,139876,5043.75,9231830,737035,0.0360587,5.2692,5.2692,0.452102,11490
455740155,75988237,666,69938,223.391,1893860,25791.4,0.00319413,0.368775,0.368775,0.000750862,11491
437388792,71495632,666,139780,676.375,6635440,98063.9,0.00483886,0.70156,0.701758,0.58823,11492
447731855,74272054,666,139876,3941.17,5988690,561270,0.0281762,4.01263,4.01263,0.505247,11492
418886571,69514762,666,139876,19.9247,4345750,2347.05,0.000142446,0.0167795,0.0167795,1.34111,11495
455262919,75860980,666,69938,280.042,1960790,31306.1,0.00400414,0.447627,0.447627,0.228033,11497
418881523,69514774,666,77246.7,139.327,2244580,17315.9,0.00180366,0.224163,0.17968,0.0228436,11498
455771530,75988238,666,69938,56.889,2402650,6557.51,0.00081342,0.0937618,0.0937618,0.0934712,11499
456179776,76003378,666,139847,148.955,2923780,14813.4,0.00106513,0.105926,0.105933,0.293385,11500
409497576,68498992,666,78166.9,0.00182114,3100130,0.235578,2.32981e-08,3.01378e-06,4.98743e-08,1.41421,11501
