id,section_data_set_id,structure_id,sum_pixels,sum_expressing_pixels,sum_pixel_intensity,sum_expressing_pixel_intensity,expression_density,expression_energy,voxel_energy_mean,voxel_energy_cv,entrez_id
459194478,79488953,691,1363790,10012.7,35336800,1129150,0.00734185,0.827948,0.827948,0.316143,11513
449515034,74514237,691,734349,3059.21,24135400,403290,0.00416588,0.54918,0.54918,0.626167,11514
457149013,77280540,691,1363790,11701.6,35982000,1449900,0.0085802,1.06314,1.06314,0.200382,11514
398298016,84,691,725669,9166.29,17689100,1102590,0.0126315,1.51941,1.57069,0.430286,11515
398301968,83,691,909194,5284.95,22549700,605857,0.00581279,0.666368,0.666368,0.527935,11515
140136652,100082288,691,481360,4400,14517800,768196,0.00914077,1.59589,1.66979,0.542982,11516
143950197,100084774,691,603771,14520.2,21773100,2808880,0.0240492,4.65222,4.4732,1.08245,11516
428386987,70523740,691,562319,16688.1,26487200,2885710,0.0296772,5.13181,5.128,0.861729,11516
449288070,74511882,691,1363790,85890.5,71293500,15853800,0.0629792,11.6248,11.6248,0.589012,11516
140587193,100082823,691,575990,19052.3,29963800,3197230,0.0330775,5.55084,5.48948,0.424229,11517
144284430,100084941,691,419628,532.443,10702600,75807.2,0.00126884,0.180653,0.180653,0.543057,11517
416497453,69236777,691,973293,62584.3,63784100,10353600,0.0643016,10.6377,10.5728,0.541464,11517
452716835,74988667,691,1363790,131924,65671400,18881900,0.0967337,13.8452,13.8452,0.257249,11517
410274843,68631935,691,1268260,69936.8,62068500,10079000,0.0551439,7.9471,7.9503,0.255727,11518
425476262,70230801,691,734349,66838.7,40920200,11029200,0.0910177,15.019,15.019,0.379413,11519
455811553,75988239,691,690383,6611.14,19779200,830082,0.00957605,1.20235,1.19134,0.850904,11520
408398767,68341519,691,506505,510.159,18057400,68922.7,0.00100722,0.136075,0.150127,2.1051,11522
411760109,68745384,691,748466,2514.8,30559300,319916,0.00335994,0.427429,0.41435,1.56453,11529
455741458,75988241,691,734349,12677.2,33706300,1654210,0.0172631,2.25262,2.25262,0.28911,11532
432898369,70928196,691,1363790,43445.4,80814100,6412490,0.0318563,4.70196,4.70196,0.33832,11534
411175338,68667655,691,909194,1028.32,26797700,125214,0.00113102,0.13772,0.13772,1.289,11535
451794174,74819251,691,1363710,1557.34,50577800,203444,0.00114199,0.149184,0.149181,0.636657,11535
416498710,69236783,691,690890,2102.38,33345000,282041,0.00304301,0.408229,0.416492,0.483704,11536
439883304,71764745,691,681020,1143.54,40730900,176971,0.00167916,0.259862,0.232704,2.16174,11537
432694702,70919764,691,699380,5375.26,31516600,723656,0.00768575,1.03471,1.03471,0.428818,11538
187742381,75931316,691,839256,2002.11,23108100,232418,0.00238558,0.276934,0.276934,0.397592,11539
187747905,75931188,691,1258880,2344.16,26724900,269094,0.0018621,0.213756,0.213756,0.530305,11539
187773692,75931347,691,839075,2647.08,21285500,305477,0.00315476,0.364064,0.364165,0.705556,11539
187775335,75931353,691,1065540,1693.08,24710900,215098,0.00158894,0.201868,0.204001,0.606462,11539
187786082,75931323,691,839256,1412.88,18779100,159317,0.0016835,0.189831,0.189831,0.762394,11539
259317097,78000746,691,692271,635.428,13885200,64810,0.000917889,0.0936193,0.0963953,0.829778,11539
259317622,78001135,691,592860,558.36,12710000,80270.1,0.000941807,0.135395,0.102978,0.775208,11539
259343891,78001183,691,699380,1416.9,19269700,179595,0.00202594,0.256792,0.256792,0.801988,11539
259350794,78001147,691,699380,450.36,16247000,49401,0.000643941,0.0706354,0.0706354,0.698418,11539
259373455,78001243,691,620111,240.608,16085600,26710,0.000388009,0.043073,0.0382724,0.771218,11539
259385814,78001207,691,690577,1126.1,17596900,127848,0.00163067,0.185132,0.183368,0.494699,11539
259400351,78001219,691,503594,232.346,11546300,26878.2,0.000461377,0.0533728,0.0541701,0.872845,11539
259417612,78001303,691,1014060,195.867,35592200,24609.9,0.000193152,0.0242687,0.0242689,0.896435,11539
259421508,78001315,691,699380,524.265,18258700,61169.8,0.000749614,0.0874629,0.0874629,0.878211,11539
259448473,78001339,691,839235,884.345,21762100,111033,0.00105375,0.132303,0.1323,1.20469,11539
443549289,73496905,691,530695,1615.73,23236000,219999,0.00304455,0.414549,0.406411,0.542489,11539
140052731,100081903,691,699380,166.125,22489300,25205.8,0.000237532,0.0360402,0.0360402,1.8371,11540
143878879,100084678,691,559048,20.9156,12301900,3015.71,3.74128e-05,0.00539436,0.00573053,1.72574,11540
423437882,69855739,691,699380,160.195,24706200,20878.9,0.000229054,0.0298535,0.0298535,1.79499,11540
432283130,70813257,691,1289260,2519.16,67369900,439084,0.00195395,0.34057,0.355378,2.90119,11540
442216602,72109410,691,1232740,2516.22,63032100,363855,0.00204117,0.29516,0.297575,1.43025,11540
423438111,69855773,691,613522,1674.63,31571500,226670,0.00272953,0.369457,0.306417,1.51645,11541
416498493,69236801,691,1149340,4498.59,57000900,602010,0.00391406,0.523787,0.545842,1.97516,11542
454982214,75828188,691,563805,4079.48,16939900,474238,0.00723562,0.841139,0.898406,0.892239,11542
438179546,71608214,691,644846,61436.1,45800700,9870760,0.0952725,15.3072,15.4247,0.356545,11544
427661682,70429154,691,699380,11520.5,33425800,1614170,0.0164725,2.308,2.308,0.57888,11545
422922181,69835612,691,734349,1670.8,36684700,228872,0.00227522,0.311666,0.311666,2.15071,11546
434052562,71152437,691,698616,2156.82,35093100,294401,0.00308727,0.421405,0.424812,0.702729,11549
447961149,74277700,691,594473,2317.96,24173700,328555,0.00389918,0.552683,0.552683,0.688282,11549
453121436,75042247,691,1363790,12186.5,41837800,1541610,0.00893578,1.13039,1.13039,0.585905,11549
