id,section_data_set_id,structure_id,sum_pixels,sum_expressing_pixels,sum_pixel_intensity,sum_expressing_pixel_intensity,expression_density,expression_energy,voxel_energy_mean,voxel_energy_cv,entrez_id
259417568,78001303,682,728532,120.294,21736700,14282.2,0.000165118,0.019604,0.0197475,0.896754,11539
259421471,78001315,682,664411,361.072,19740100,42135.1,0.000543447,0.0634173,0.0634173,0.778052,11539
259448408,78001339,682,664411,440.398,17565300,54492.6,0.00066284,0.0820163,0.0820164,0.88342,11539
443549232,73496905,682,446283,2094.62,21550700,295184,0.00469346,0.661426,0.668735,0.702219,11539
140052722,100081903,682,664411,49.4092,22619200,7564.42,7.43654e-05,0.0113852,0.0113852,3.09529,11540
143878836,100084678,682,603563,28.9496,15783900,3627.8,4.79645e-05,0.00601064,0.00552747,2.22168,11540
423437821,69855739,682,489566,46.1011,18313800,6029.7,9.41672e-05,0.0123164,0.0123164,1.77236,11540
432283013,70813257,682,1012810,1288.37,53711900,257110,0.00127207,0.253857,0.253808,2.04535,11540
442216544,72109410,682,785749,916.332,40784200,131766,0.00116619,0.167695,0.168033,1.84936,11540
423438052,69855773,682,456120,356.79,23487800,45923.1,0.000782229,0.100682,0.0816108,0.895579,11541
416498417,69236801,682,683391,5223.43,35484300,681000,0.0076434,0.996501,1.03212,1.06022,11542
454982107,75828188,682,411046,1274.48,10505300,151504,0.00310059,0.368581,0.418815,1.76614,11542
438179469,71608214,682,389865,41226.7,28214600,6629590,0.105746,17.0049,17.1301,0.185273,11544
427661564,70429154,682,489566,6516.72,22885700,904132,0.0133112,1.8468,1.8468,0.508926,11545
422922102,69835612,682,489566,1904.75,28112300,253924,0.00389068,0.518672,0.518672,1.3481,11546
434052492,71152437,682,478605,3683.12,26214600,501937,0.00769554,1.04875,1.06861,0.622146,11549
447961069,74277700,682,489566,2259.12,21495500,312396,0.00461455,0.638107,0.638107,0.43183,11549
453121340,75042247,682,1014100,10127.8,32380200,1254960,0.00998693,1.23751,1.23751,0.397092,11549
416533067,69236807,682,458802,11462.3,32983300,1636390,0.0249831,3.56665,3.52385,0.266918,11550
442180428,72119628,682,1014100,1863.6,43082400,252328,0.00183769,0.248819,0.248819,0.896195,11550
260045808,77674598,682,1223910,8016.21,32920100,967310,0.00654964,0.790341,0.790341,0.800874,11551
260062832,77674514,682,979132,1647.62,21790900,186459,0.00168273,0.190433,0.190433,0.59876,11551
260200245,77674580,682,839256,1390.61,19365600,148542,0.00165695,0.176992,0.176992,0.49296,11551
260243178,77674612,682,1223920,2353.38,32797100,259758,0.00192283,0.212235,0.212235,0.644961,11551
260886370,78213365,682,1223920,901.92,31300600,106093,0.000736914,0.0866836,0.0866836,0.697748,11551
260915919,78213367,682,1223920,869.516,36234300,102410,0.000710438,0.0836745,0.0836745,0.914528,11551
260920199,78213371,682,1328820,1083.91,34510000,116475,0.000815692,0.0876525,0.0876525,0.532475,11551
260920389,78213369,682,979132,1013.36,26492800,126474,0.00103495,0.12917,0.12917,1.36709,11551
260927735,78213373,682,1328820,735.104,29195700,80023.4,0.000553199,0.0602213,0.0602213,0.768464,11551
262050052,80205963,682,1328820,3456.14,29113000,467098,0.00260091,0.351513,0.351513,1.37584,11551
262050226,80205965,682,979132,627.268,15484300,78130.9,0.000640637,0.0797961,0.0797961,1.0044,11551
430760591,70723343,682,447384,709.002,18246300,91940.9,0.00158477,0.205508,0.214336,1.41314,11551
444717268,73615550,682,1014100,1368.07,43085100,184166,0.00134905,0.181605,0.181605,1.36044,11551
451062810,74724532,682,928061,159.345,41978300,22395.5,0.000171697,0.0241315,0.0246804,2.91029,11552
460461830,80525494,682,372224,76.0568,11098000,11855.7,0.000204331,0.0318511,0.0331402,2.2752,11552
430721701,70723357,682,488404,505.579,24945300,67382.6,0.00103517,0.137965,0.138231,0.846516,11553
260046679,77674692,682,1223920,839.725,27867100,84824.4,0.000686097,0.0693058,0.0693058,0.495896,11554
260253979,77674696,682,839256,1637.29,24458500,182301,0.00195088,0.217218,0.217218,0.463412,11554
260258482,77674694,682,1223920,912.747,28678300,100684,0.00074576,0.0822641,0.0822641,1.15188,11554
